player,Zona,Equipo,Fuera,Bloqueado,Parado,Gol,Palo,TirosTotales,%Fuera,%Bloqueado,%Parado,%Gol,%Palo
Roberto Torres,17,Osasuna,3,1,0,0,1,5,60.0,20.0,0.0,0.0,20.0
Roberto Torres,18,Osasuna,0,0,0,2,0,2,0.0,0.0,0.0,100.0,0.0
Roberto Torres,19,Osasuna,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rodrigo,6,Valencia,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rodrigo,7,Valencia,1,1,2,0,0,4,25.0,25.0,50.0,0.0,0.0
Rodrigo,8,Valencia,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Rodrigo,12,Valencia,1,1,2,1,0,5,20.0,20.0,40.0,20.0,0.0
Rodrigo,13,Valencia,4,2,1,0,0,7,57.14,28.57,14.29,0.0,0.0
Rodrigo,14,Valencia,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Rodrigo,17,Valencia,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Rodrigo,18,Valencia,2,0,0,3,0,5,40.0,0.0,0.0,60.0,0.0
Rodrigo,19,Valencia,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rodrigo Riquelme,17,Atletico Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rodrygo,12,Real Madrid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rodrygo,13,Real Madrid,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Rodrygo,14,Real Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Rodrygo,17,Real Madrid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Rodrygo,18,Real Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Rodrygo,19,Real Madrid,1,0,2,0,0,3,33.33,0.0,66.67,0.0,0.0
Roger,2,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roger,4,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Roger,7,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roger,8,Levante,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Roger,9,Levante,2,1,1,0,0,4,50.0,25.0,25.0,0.0,0.0
Roger,10,Levante,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Roger,12,Levante,2,2,0,0,0,4,50.0,50.0,0.0,0.0,0.0
Roger,13,Levante,5,2,5,1,0,13,38.46,15.38,38.46,7.69,0.0
Roger,14,Levante,2,2,1,1,0,6,33.33,33.33,16.67,16.67,0.0
Roger,17,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Roger,18,Levante,2,1,1,4,0,8,25.0,12.5,12.5,50.0,0.0
Roger,19,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roger Assalé,7,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roger Assalé,9,Leganes,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Roger Assalé,12,Leganes,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Roger Assalé,13,Leganes,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Roger Assalé,14,Leganes,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Roger Assalé,18,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roger Assalé,19,Leganes,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Rony Lopes,7,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Roque Mesa,7,Leganes,2,3,0,0,0,5,40.0,60.0,0.0,0.0,0.0
Roque Mesa,8,Leganes,5,0,3,0,0,8,62.5,0.0,37.5,0.0,0.0
Roque Mesa,9,Leganes,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Roque Mesa,10,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Roque Mesa,13,Leganes,4,0,0,1,0,5,80.0,0.0,0.0,20.0,0.0
Rubén Alcaraz,7,Real Valladolid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Rubén Alcaraz,8,Real Valladolid,2,2,1,0,0,5,40.0,40.0,20.0,0.0,0.0
Rubén Alcaraz,9,Real Valladolid,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Rubén Alcaraz,13,Real Valladolid,0,1,0,1,0,2,0.0,50.0,0.0,50.0,0.0
Rubén Alcaraz,18,Real Valladolid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Rubén Alcaraz,19,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén Duarte,8,Alaves,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén Duarte,9,Alaves,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Rubén Duarte,10,Alaves,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén Duarte,14,Alaves,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén García,7,Osasuna,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Rubén García,8,Osasuna,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Rubén García,9,Osasuna,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Rubén García,12,Osasuna,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Rubén García,13,Osasuna,5,3,2,2,1,13,38.46,23.08,15.38,15.38,7.69
Rubén García,14,Osasuna,4,2,3,0,0,9,44.44,22.22,33.33,0.0,0.0
Rubén García,18,Osasuna,2,0,1,3,0,6,33.33,0.0,16.67,50.0,0.0
Rubén García,19,Osasuna,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén Peña,8,Villarreal,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rubén Peña,12,Villarreal,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rubén Peña,14,Villarreal,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Rubén Peña,18,Villarreal,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Rubén Pérez,9,Leganes,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Rubén Rochina,5,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Rubén Rochina,7,Levante,3,0,2,0,0,5,60.0,0.0,40.0,0.0,0.0
Rubén Rochina,8,Levante,5,1,1,0,0,7,71.43,14.29,14.29,0.0,0.0
Rubén Rochina,9,Levante,3,1,1,1,0,6,50.0,16.67,16.67,16.67,0.0
Rubén Rochina,12,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Rubén Rochina,13,Levante,2,3,0,1,0,6,33.33,50.0,0.0,16.67,0.0
Rubén Rochina,14,Levante,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rubén Rochina,17,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Rubén Rochina,18,Levante,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Rubén Rochina,19,Levante,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Rubén Sobrino,14,Valencia,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Salva Sevilla,7,Mallorca,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Salva Sevilla,8,Mallorca,2,0,0,1,0,3,66.67,0.0,0.0,33.33,0.0
Salva Sevilla,9,Mallorca,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Salva Sevilla,12,Mallorca,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Salva Sevilla,13,Mallorca,0,0,2,1,1,4,0.0,0.0,50.0,25.0,25.0
Salva Sevilla,14,Mallorca,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Samuel Chukwueze,7,Villarreal,4,5,1,0,0,10,40.0,50.0,10.0,0.0,0.0
Samuel Chukwueze,8,Villarreal,3,3,1,1,0,8,37.5,37.5,12.5,12.5,0.0
Samuel Chukwueze,12,Villarreal,4,4,5,1,0,14,28.57,28.57,35.71,7.14,0.0
Samuel Chukwueze,13,Villarreal,2,3,0,1,0,6,33.33,50.0,0.0,16.67,0.0
Samuel Chukwueze,17,Villarreal,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Samuel Chukwueze,18,Villarreal,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Samuel Chukwueze,19,Villarreal,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
San José,8,Athletic Club,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
San José,18,Athletic Club,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sandro Ramírez,7,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sandro Ramírez,8,Real Valladolid,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Sandro Ramírez,9,Real Valladolid,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Sandro Ramírez,12,Real Valladolid,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Sandro Ramírez,13,Real Valladolid,3,0,1,0,0,4,75.0,0.0,25.0,0.0,0.0
Sandro Ramírez,14,Real Valladolid,4,1,0,0,0,5,80.0,20.0,0.0,0.0,0.0
Sandro Ramírez,15,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sandro Ramírez,18,Real Valladolid,0,0,1,0,1,2,0.0,0.0,50.0,0.0,50.0
Sandro Ramírez,19,Real Valladolid,1,0,4,1,0,6,16.67,0.0,66.67,16.67,0.0
Santi Mina,9,Celta Vigo,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Santi Mina,12,Celta Vigo,3,3,3,0,0,9,33.33,33.33,33.33,0.0,0.0
Santi Mina,13,Celta Vigo,6,1,2,3,0,12,50.0,8.33,16.67,25.0,0.0
Santi Mina,14,Celta Vigo,3,1,1,0,0,5,60.0,20.0,20.0,0.0,0.0
Santi Mina,17,Celta Vigo,3,0,1,0,0,4,75.0,0.0,25.0,0.0,0.0
Santi Mina,18,Celta Vigo,2,0,0,2,0,4,50.0,0.0,0.0,50.0,0.0
Santi Mina,19,Celta Vigo,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Santiago Arias,7,Atletico Madrid,2,1,1,0,0,4,50.0,25.0,25.0,0.0,0.0
Santiago Arias,17,Atletico Madrid,0,0,1,0,1,2,0.0,0.0,50.0,0.0,50.0
Santiago Cazorla,3,Villarreal,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Santiago Cazorla,7,Villarreal,0,0,0,0,1,1,0.0,0.0,0.0,0.0,100.0
Santiago Cazorla,8,Villarreal,3,2,3,0,1,9,33.33,22.22,33.33,0.0,11.11
Santiago Cazorla,9,Villarreal,3,2,1,0,0,6,50.0,33.33,16.67,0.0,0.0
Santiago Cazorla,12,Villarreal,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Santiago Cazorla,13,Villarreal,2,1,4,0,1,8,25.0,12.5,50.0,0.0,12.5
Santiago Cazorla,14,Villarreal,2,1,1,0,0,4,50.0,25.0,25.0,0.0,0.0
Santiago Cazorla,19,Villarreal,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Saúl Ñíguez,7,Atletico Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Saúl Ñíguez,8,Atletico Madrid,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Saúl Ñíguez,9,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Saúl Ñíguez,13,Atletico Madrid,3,2,2,1,0,8,37.5,25.0,25.0,12.5,0.0
Saúl Ñíguez,14,Atletico Madrid,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Saúl Ñíguez,18,Atletico Madrid,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Saúl Ñíguez,19,Atletico Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sebastián Cristóforo,7,Eibar,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Sebastián Cristóforo,8,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sebastián Cristóforo,12,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sergi Darder,4,Espanyol,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Sergi Darder,7,Espanyol,3,2,0,1,0,6,50.0,33.33,0.0,16.67,0.0
Sergi Darder,8,Espanyol,1,3,0,0,0,4,25.0,75.0,0.0,0.0,0.0
Sergi Darder,9,Espanyol,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Sergi Darder,10,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sergi Darder,12,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergi Darder,13,Espanyol,3,2,0,1,0,6,50.0,33.33,0.0,16.67,0.0
Sergi Darder,14,Espanyol,3,1,0,0,0,4,75.0,25.0,0.0,0.0,0.0
Sergi Darder,18,Espanyol,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Sergi Enrich,12,Eibar,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Sergi Enrich,13,Eibar,2,0,2,1,0,5,40.0,0.0,40.0,20.0,0.0
Sergi Enrich,17,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sergi Enrich,18,Eibar,7,1,1,0,0,9,77.78,11.11,11.11,0.0,0.0
Sergi Enrich,19,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergi Guardiola,3,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergi Guardiola,7,Real Valladolid,2,2,0,1,0,5,40.0,40.0,0.0,20.0,0.0
Sergi Guardiola,8,Real Valladolid,1,1,2,0,0,4,25.0,25.0,50.0,0.0,0.0
Sergi Guardiola,9,Real Valladolid,1,2,1,0,0,4,25.0,50.0,25.0,0.0,0.0
Sergi Guardiola,12,Real Valladolid,2,1,1,0,0,4,50.0,25.0,25.0,0.0,0.0
Sergi Guardiola,13,Real Valladolid,3,3,2,1,0,9,33.33,33.33,22.22,11.11,0.0
Sergi Guardiola,14,Real Valladolid,3,2,1,1,1,8,37.5,25.0,12.5,12.5,12.5
Sergi Guardiola,17,Real Valladolid,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Sergi Guardiola,18,Real Valladolid,3,2,0,2,0,7,42.86,28.57,0.0,28.57,0.0
Sergi Guardiola,20,Real Valladolid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Sergi Gómez,7,Sevilla,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sergi Roberto,8,Barcelona,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Sergi Roberto,12,Barcelona,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergi Roberto,13,Barcelona,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Sergio Busquets,8,Barcelona,1,1,0,1,0,3,33.33,33.33,0.0,33.33,0.0
Sergio Busquets,18,Barcelona,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio Canales,7,Real Betis,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Sergio Canales,8,Real Betis,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Sergio Canales,9,Real Betis,3,3,0,0,0,6,50.0,50.0,0.0,0.0,0.0
Sergio Canales,13,Real Betis,3,2,2,2,1,10,30.0,20.0,20.0,20.0,10.0
Sergio Canales,14,Real Betis,1,3,3,0,0,7,14.29,42.86,42.86,0.0,0.0
Sergio Canales,17,Real Betis,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio Canales,18,Real Betis,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Sergio Canales,19,Real Betis,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio Escudero,8,Sevilla,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio Escudero,9,Sevilla,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Sergio Escudero,14,Sevilla,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio Escudero,19,Sevilla,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Sergio León,3,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sergio León,7,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Sergio León,8,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sergio León,9,Levante,0,3,0,0,0,3,0.0,100.0,0.0,0.0,0.0
Sergio León,11,Levante,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sergio León,12,Levante,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Sergio León,14,Levante,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Sergio León,17,Levante,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Sergio León,18,Levante,2,0,1,1,0,4,50.0,0.0,25.0,25.0,0.0
Sergio León,19,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Sergio Postigo,8,Levante,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sergio Ramos,13,Real Madrid,4,0,2,0,0,6,66.67,0.0,33.33,0.0,0.0
Sergio Ramos,18,Real Madrid,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Sergio Reguilón,9,Sevilla,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Sergio Reguilón,14,Sevilla,3,3,0,1,0,7,42.86,42.86,0.0,14.29,0.0
Sergio Reguilón,18,Sevilla,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Sergio Reguilón,19,Sevilla,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Sergio Álvarez,8,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Señé,13,Mallorca,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sidnei,13,Real Betis,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Sidnei,14,Real Betis,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sidnei,18,Real Betis,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Stanislav Lobotka,7,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Stanislav Lobotka,8,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Stanislav Lobotka,9,Celta Vigo,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Stanislav Lobotka,17,Celta Vigo,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Suso,7,Sevilla,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Suso,8,Sevilla,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Suso,12,Sevilla,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Suso,13,Sevilla,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Suso,17,Sevilla,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Sébastien Corchia,7,Espanyol,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Sébastien Corchia,13,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Takashi Inui,2,Eibar,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Takashi Inui,8,Eibar,1,2,0,0,0,3,33.33,66.67,0.0,0.0,0.0
Takashi Inui,9,Eibar,6,2,2,0,0,10,60.0,20.0,20.0,0.0,0.0
Takashi Inui,10,Eibar,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Takashi Inui,13,Eibar,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Takashi Inui,14,Eibar,2,3,4,0,0,9,22.22,33.33,44.44,0.0,0.0
Takashi Inui,18,Eibar,2,0,1,1,0,4,50.0,0.0,25.0,25.0,0.0
Takashi Inui,19,Eibar,0,1,0,1,0,2,0.0,50.0,0.0,50.0,0.0
Takefusa Kubo,7,Mallorca,1,3,6,0,0,10,10.0,30.0,60.0,0.0,0.0
Takefusa Kubo,8,Mallorca,1,3,1,2,0,7,14.29,42.86,14.29,28.57,0.0
Takefusa Kubo,9,Mallorca,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Takefusa Kubo,12,Mallorca,2,5,6,0,0,13,15.38,38.46,46.15,0.0,0.0
Takefusa Kubo,13,Mallorca,0,0,2,1,0,3,0.0,0.0,66.67,33.33,0.0
Takefusa Kubo,14,Mallorca,0,2,0,0,0,2,0.0,100.0,0.0,0.0,0.0
Takefusa Kubo,17,Mallorca,2,2,1,0,0,5,40.0,40.0,20.0,0.0,0.0
Takefusa Kubo,18,Mallorca,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Tejero,7,Eibar,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Thomas Lemar,7,Atletico Madrid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Thomas Lemar,13,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Thomas Lemar,14,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Thomas Lemar,19,Atletico Madrid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Thomas Partey,2,Atletico Madrid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Thomas Partey,7,Atletico Madrid,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Thomas Partey,8,Atletico Madrid,3,0,0,1,0,4,75.0,0.0,0.0,25.0,0.0
Thomas Partey,9,Atletico Madrid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Thomas Partey,13,Atletico Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Thomas Partey,18,Atletico Madrid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Toni Kroos,7,Real Madrid,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Toni Kroos,8,Real Madrid,7,4,3,0,0,14,50.0,28.57,21.43,0.0,0.0
Toni Kroos,9,Real Madrid,7,0,2,0,1,10,70.0,0.0,20.0,0.0,10.0
Toni Kroos,13,Real Madrid,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Toni Kroos,14,Real Madrid,1,1,1,1,0,4,25.0,25.0,25.0,25.0,0.0
Toni Kroos,18,Real Madrid,0,0,1,1,0,2,0.0,0.0,50.0,50.0,0.0
Toni Kroos,19,Real Madrid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Toni Lato,13,Osasuna,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Toni Lato,14,Osasuna,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Toni Lato,19,Osasuna,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Toni Villa,3,Real Valladolid,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Toni Villa,4,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Toni Villa,7,Real Valladolid,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Toni Villa,8,Real Valladolid,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Toni Villa,9,Real Valladolid,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Toni Villa,12,Real Valladolid,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Toni Villa,13,Real Valladolid,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Toni Villa,14,Real Valladolid,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Toni Villa,19,Real Valladolid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Toño,14,Levante,1,1,0,0,0,2,50.0,50.0,0.0,0.0,0.0
Unai Bustinza,18,Leganes,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Unai López,7,Athletic Club,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Unai López,8,Athletic Club,2,0,1,0,0,3,66.67,0.0,33.33,0.0,0.0
Unai López,9,Athletic Club,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Unai López,12,Athletic Club,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Unai Núñez,13,Athletic Club,1,0,1,0,0,2,50.0,0.0,50.0,0.0,0.0
Vicente Iborra,8,Villarreal,2,0,0,0,0,2,100.0,0.0,0.0,0.0,0.0
Vicente Iborra,9,Villarreal,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Vicente Iborra,13,Villarreal,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Vicente Iborra,18,Villarreal,3,0,1,0,0,4,75.0,0.0,25.0,0.0,0.0
Vinícius Júnior,8,Real Madrid,2,1,0,0,0,3,66.67,33.33,0.0,0.0,0.0
Vinícius Júnior,9,Real Madrid,1,0,0,1,0,2,50.0,0.0,0.0,50.0,0.0
Vinícius Júnior,13,Real Madrid,2,0,4,0,0,6,33.33,0.0,66.67,0.0,0.0
Vinícius Júnior,14,Real Madrid,4,5,4,0,1,14,28.57,35.71,28.57,0.0,7.14
Vinícius Júnior,17,Real Madrid,0,1,2,0,0,3,0.0,33.33,66.67,0.0,0.0
Vinícius Júnior,18,Real Madrid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Vinícius Júnior,19,Real Madrid,1,0,3,2,0,6,16.67,0.0,50.0,33.33,0.0
Vitolo,12,Atletico Madrid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
Vitolo,13,Atletico Madrid,1,0,1,1,0,3,33.33,0.0,33.33,33.33,0.0
Vitolo,14,Atletico Madrid,1,1,2,0,0,4,25.0,25.0,50.0,0.0,0.0
Vitolo,17,Atletico Madrid,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Vitolo,18,Atletico Madrid,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0
Víctor Camarasa,7,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Camarasa,8,Alaves,0,1,1,0,0,2,0.0,50.0,50.0,0.0,0.0
Víctor Camarasa,9,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Camarasa,13,Alaves,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Campuzano,7,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Víctor Campuzano,8,Espanyol,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0
Víctor Campuzano,12,Espanyol,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor Campuzano,13,Espanyol,1,1,1,0,0,3,33.33,33.33,33.33,0.0,0.0
Víctor Campuzano,14,Espanyol,0,2,1,0,0,3,0.0,66.67,33.33,0.0,0.0
Víctor Campuzano,17,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Víctor Campuzano,19,Espanyol,0,1,0,0,0,1,0.0,100.0,0.0,0.0,0.0
Víctor Díaz,7,Granada,2,0,0,1,0,3,66.67,0.0,0.0,33.33,0.0
Víctor Díaz,18,Granada,1,0,0,0,0,1,100.0,0.0,0.0,0.0,0.0
Víctor García,13,Real Valladolid,0,0,0,1,0,1,0.0,0.0,0.0,100.0,0.0
